ID_agricola;producto;municipio;ano;ha_sembradas;ha_cosechadas;produccion_por_toneladas;rendimiento_x_hectarea;precio_por_kilogramo;precio_por_tonelada;produccion_en_pesos;produccion_en_miles;produccion_en_millones;latitud;longitud;descripcion;drive_id;imagen_html
247;Aguacate;San Andrés de Tumaco;2021;27;10;51;5;5478;5478000;279925800;279926;280;1.7971;-78.7782;El aguacate es un fruto originario de América Central, conocido por su pulpa verde cremosa y alto contenido de grasas saludables, fibra, vitaminas y minerales. ;1fKQ21WmFq1hfcisptdsYbPQm1zWGFjrb;"<img src='https://drive.google.com/thumbnail?id=1fKQ21WmFq1hfcisptdsYbPQm1zWGFjrb' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
245;Aguacate;San Andrés de Tumaco;2022;27;27;164;6;7026;7026000;1150858800;1150859;1151;1.7971;-78.7782;El aguacate es un fruto originario de América Central, conocido por su pulpa verde cremosa y alto contenido de grasas saludables, fibra, vitaminas y minerales. ;1fKQ21WmFq1hfcisptdsYbPQm1zWGFjrb;"<img src='https://drive.google.com/thumbnail?id=1fKQ21WmFq1hfcisptdsYbPQm1zWGFjrb' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
244;Aguacate;San Andrés de Tumaco;2023;27;27;167;6;8702;8702000;1449144060;1449144;1449;1.7971;-78.7782;El aguacate es un fruto originario de América Central, conocido por su pulpa verde cremosa y alto contenido de grasas saludables, fibra, vitaminas y minerales. ;1fKQ21WmFq1hfcisptdsYbPQm1zWGFjrb;"<img src='https://drive.google.com/thumbnail?id=1fKQ21WmFq1hfcisptdsYbPQm1zWGFjrb' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
381;Arbol De Pan, Pepa Del Pan;San Andrés de Tumaco;2019;600;595;2681;5;1449;1449000;3884769000;3884769;3885;1.7971;-78.7782;El árbol de pan  es una especie tropical originaria de la región Indo-Pacífica. Produce frutos grandes y redondeados, ricos en almidón, que se pueden cocinar, asar o freír. ;1ztiqSwVCGvuNuY5lFVdcZu29QRlCOUe4;"<img src='https://drive.google.com/thumbnail?id=1ztiqSwVCGvuNuY5lFVdcZu29QRlCOUe4' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
380;Arbol De Pan, Pepa Del Pan;San Andrés de Tumaco;2020;600;600;2704;5;1853;1853000;5009640000;5009640;5010;1.7971;-78.7782;El árbol de pan  es una especie tropical originaria de la región Indo-Pacífica. Produce frutos grandes y redondeados, ricos en almidón, que se pueden cocinar, asar o freír. ;1ztiqSwVCGvuNuY5lFVdcZu29QRlCOUe4;"<img src='https://drive.google.com/thumbnail?id=1ztiqSwVCGvuNuY5lFVdcZu29QRlCOUe4' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
379;Arbol De Pan, Pepa Del Pan;San Andrés de Tumaco;2021;630;600;2706;5;2236;2236000;6050616000;6050616;6051;1.7971;-78.7782;El árbol de pan  es una especie tropical originaria de la región Indo-Pacífica. Produce frutos grandes y redondeados, ricos en almidón, que se pueden cocinar, asar o freír. ;1ztiqSwVCGvuNuY5lFVdcZu29QRlCOUe4;"<img src='https://drive.google.com/thumbnail?id=1ztiqSwVCGvuNuY5lFVdcZu29QRlCOUe4' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
378;Arbol De Pan, Pepa Del Pan;San Andrés de Tumaco;2022;630;630;3150;5;2741;2741000;8634150000;8634150;8634;1.7971;-78.7782;El árbol de pan  es una especie tropical originaria de la región Indo-Pacífica. Produce frutos grandes y redondeados, ricos en almidón, que se pueden cocinar, asar o freír. ;1ztiqSwVCGvuNuY5lFVdcZu29QRlCOUe4;"<img src='https://drive.google.com/thumbnail?id=1ztiqSwVCGvuNuY5lFVdcZu29QRlCOUe4' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
377;Arbol De Pan, Pepa Del Pan;San Andrés de Tumaco;2023;630;630;3150;5;3870;3870000;12190500000;12190500;12191;1.7971;-78.7782;El árbol de pan  es una especie tropical originaria de la región Indo-Pacífica. Produce frutos grandes y redondeados, ricos en almidón, que se pueden cocinar, asar o freír. ;1ztiqSwVCGvuNuY5lFVdcZu29QRlCOUe4;"<img src='https://drive.google.com/thumbnail?id=1ztiqSwVCGvuNuY5lFVdcZu29QRlCOUe4' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
543;Arroz;San Andrés de Tumaco;2019;304;304;1082;4;2760;2760000;2987203200;2987203;2987;1.7971;-78.7782;El arroz  es un cereal originario de Asia. Es rico en carbohidratos y constituye la base de muchas dietas. Existen variedades como el arroz blanco, integral y arborio.;1lUUC1amxGi7Bl4-LVWYlQVvZWhjhU2U_;"<img src='https://drive.google.com/thumbnail?id=1lUUC1amxGi7Bl4-LVWYlQVvZWhjhU2U_' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
544;Arroz;San Andrés de Tumaco;2020;204;152;771;5;3054;3054000;2355275340;2355275;2355;1.7971;-78.7782;El arroz  es un cereal originario de Asia. Es rico en carbohidratos y constituye la base de muchas dietas. Existen variedades como el arroz blanco, integral y arborio.;1lUUC1amxGi7Bl4-LVWYlQVvZWhjhU2U_;"<img src='https://drive.google.com/thumbnail?id=1lUUC1amxGi7Bl4-LVWYlQVvZWhjhU2U_' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
542;Arroz;San Andrés de Tumaco;2021;256;250;1188;5;2726;2726000;3237125000;3237125;3237;1.7971;-78.7782;El arroz  es un cereal originario de Asia. Es rico en carbohidratos y constituye la base de muchas dietas. Existen variedades como el arroz blanco, integral y arborio.;1lUUC1amxGi7Bl4-LVWYlQVvZWhjhU2U_;"<img src='https://drive.google.com/thumbnail?id=1lUUC1amxGi7Bl4-LVWYlQVvZWhjhU2U_' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
541;Arroz;San Andrés de Tumaco;2022;242;242;1296;5;3992;3992000;5173272720;5173273;5173;1.7971;-78.7782;El arroz  es un cereal originario de Asia. Es rico en carbohidratos y constituye la base de muchas dietas. Existen variedades como el arroz blanco, integral y arborio.;1lUUC1amxGi7Bl4-LVWYlQVvZWhjhU2U_;"<img src='https://drive.google.com/thumbnail?id=1lUUC1amxGi7Bl4-LVWYlQVvZWhjhU2U_' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
540;Arroz;San Andrés de Tumaco;2023;240;240;1038;4;4458;4458000;4627404000;4627404;4627;1.7971;-78.7782;El arroz  es un cereal originario de Asia. Es rico en carbohidratos y constituye la base de muchas dietas. Existen variedades como el arroz blanco, integral y arborio.;1lUUC1amxGi7Bl4-LVWYlQVvZWhjhU2U_;"<img src='https://drive.google.com/thumbnail?id=1lUUC1amxGi7Bl4-LVWYlQVvZWhjhU2U_' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
750;Asaí;San Andrés de Tumaco;2019;1006;1000;10000;10;5217;5217000;52170000000;52170000;52170;1.7971;-78.7782;El asaí es un fruto originario de la región amazónica, conocido por su color morado oscuro y su alto contenido de antioxidantes, ácidos grasos saludables y fibra. ;1MqirkXZo69Vfse6LjhmqB4-mXGDiTTpA;"<img src='https://drive.google.com/thumbnail?id=1MqirkXZo69Vfse6LjhmqB4-mXGDiTTpA' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
749;Asaí;San Andrés de Tumaco;2020;1006;1006;10341;10;6672;6672000;68993290201;68993290;68993;1.7971;-78.7782;El asaí es un fruto originario de la región amazónica, conocido por su color morado oscuro y su alto contenido de antioxidantes, ácidos grasos saludables y fibra. ;1MqirkXZo69Vfse6LjhmqB4-mXGDiTTpA;"<img src='https://drive.google.com/thumbnail?id=1MqirkXZo69Vfse6LjhmqB4-mXGDiTTpA' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
752;Asaí;San Andrés de Tumaco;2021;1056;1006;3038;3;8048;8048000;24450789760;24450790;24451;1.7971;-78.7782;El asaí es un fruto originario de la región amazónica, conocido por su color morado oscuro y su alto contenido de antioxidantes, ácidos grasos saludables y fibra. ;1MqirkXZo69Vfse6LjhmqB4-mXGDiTTpA;"<img src='https://drive.google.com/thumbnail?id=1MqirkXZo69Vfse6LjhmqB4-mXGDiTTpA' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
751;Asaí;San Andrés de Tumaco;2022;1056;1056;3190;3;9869;9869000;31482366594;31482367;31482;1.7971;-78.7782;El asaí es un fruto originario de la región amazónica, conocido por su color morado oscuro y su alto contenido de antioxidantes, ácidos grasos saludables y fibra. ;1MqirkXZo69Vfse6LjhmqB4-mXGDiTTpA;"<img src='https://drive.google.com/thumbnail?id=1MqirkXZo69Vfse6LjhmqB4-mXGDiTTpA' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
753;Asaí;San Andrés de Tumaco;2023;1056;1056;10563;10;13933;13933000;147174000000;147174279;147174;1.7971;-78.7782;El asaí es un fruto originario de la región amazónica, conocido por su color morado oscuro y su alto contenido de antioxidantes, ácidos grasos saludables y fibra. ;1MqirkXZo69Vfse6LjhmqB4-mXGDiTTpA;"<img src='https://drive.google.com/thumbnail?id=1MqirkXZo69Vfse6LjhmqB4-mXGDiTTpA' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
832;Banano;San Andrés de Tumaco;2019;20;20;81;4;1646;1646000;133326000;133326;133;1.7971;-78.7782;El banano es una fruta tropical, reconocida por su sabor dulce y textura suave. Es rico en potasio, vitamina B6 y fibra, lo que lo convierte en una fuente de energía saludable. ;1kbYIf6Icy_LayyQ1XTNjnrx-IqK223X8;"<img src='https://drive.google.com/thumbnail?id=1kbYIf6Icy_LayyQ1XTNjnrx-IqK223X8' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
831;Banano;San Andrés de Tumaco;2020;20;20;81;4;1865;1865000;151065000;151065;151;1.7971;-78.7782;El banano es una fruta tropical, reconocida por su sabor dulce y textura suave. Es rico en potasio, vitamina B6 y fibra, lo que lo convierte en una fuente de energía saludable. ;1kbYIf6Icy_LayyQ1XTNjnrx-IqK223X8;"<img src='https://drive.google.com/thumbnail?id=1kbYIf6Icy_LayyQ1XTNjnrx-IqK223X8' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
830;Banano;San Andrés de Tumaco;2021;288;268;1080;4;1749;1749000;1888989960;1888990;1889;1.7971;-78.7782;El banano es una fruta tropical, reconocida por su sabor dulce y textura suave. Es rico en potasio, vitamina B6 y fibra, lo que lo convierte en una fuente de energía saludable. ;1kbYIf6Icy_LayyQ1XTNjnrx-IqK223X8;"<img src='https://drive.google.com/thumbnail?id=1kbYIf6Icy_LayyQ1XTNjnrx-IqK223X8' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
829;Banano;San Andrés de Tumaco;2022;500;288;1152;4;2177;2177000;2507904000;2507904;2508;1.7971;-78.7782;El banano es una fruta tropical, reconocida por su sabor dulce y textura suave. Es rico en potasio, vitamina B6 y fibra, lo que lo convierte en una fuente de energía saludable. ;1kbYIf6Icy_LayyQ1XTNjnrx-IqK223X8;"<img src='https://drive.google.com/thumbnail?id=1kbYIf6Icy_LayyQ1XTNjnrx-IqK223X8' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
828;Banano;San Andrés de Tumaco;2023;500;288;1728;6;2460;2460000;4250880000;4250880;4251;1.7971;-78.7782;El banano es una fruta tropical, reconocida por su sabor dulce y textura suave. Es rico en potasio, vitamina B6 y fibra, lo que lo convierte en una fuente de energía saludable. ;1kbYIf6Icy_LayyQ1XTNjnrx-IqK223X8;"<img src='https://drive.google.com/thumbnail?id=1kbYIf6Icy_LayyQ1XTNjnrx-IqK223X8' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
900;Borojó;San Andrés de Tumaco;2019;154;150;473;3;5018;5018000;2373514000;2373514;2374;1.7971;-78.7782;El borojó es un fruto originario de las regiones tropicales. Tiene una pulpa ácida y dulce, rica en carbohidratos, antioxidantes, vitaminas del complejo B y minerales como el fósforo. ;1jZ6WFAnnZVZ_0UWpxCxzIEXhAm0bspeA;"<img src='https://drive.google.com/thumbnail?id=1jZ6WFAnnZVZ_0UWpxCxzIEXhAm0bspeA' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
903;Borojó;San Andrés de Tumaco;2020;154;154;481;3;3300;3300000;1588125000;1588125;1588;1.7971;-78.7782;El borojó es un fruto originario de las regiones tropicales. Tiene una pulpa ácida y dulce, rica en carbohidratos, antioxidantes, vitaminas del complejo B y minerales como el fósforo. ;1jZ6WFAnnZVZ_0UWpxCxzIEXhAm0bspeA;"<img src='https://drive.google.com/thumbnail?id=1jZ6WFAnnZVZ_0UWpxCxzIEXhAm0bspeA' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
902;Borojó;San Andrés de Tumaco;2021;162;154;473;3;4330;4330000;2047137400;2047137;2047;1.7971;-78.7782;El borojó es un fruto originario de las regiones tropicales. Tiene una pulpa ácida y dulce, rica en carbohidratos, antioxidantes, vitaminas del complejo B y minerales como el fósforo. ;1jZ6WFAnnZVZ_0UWpxCxzIEXhAm0bspeA;"<img src='https://drive.google.com/thumbnail?id=1jZ6WFAnnZVZ_0UWpxCxzIEXhAm0bspeA' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
901;Borojó;San Andrés de Tumaco;2022;162;162;485;3;4690;4690000;2275119000;2275119;2275;1.7971;-78.7782;El borojó es un fruto originario de las regiones tropicales. Tiene una pulpa ácida y dulce, rica en carbohidratos, antioxidantes, vitaminas del complejo B y minerales como el fósforo. ;1jZ6WFAnnZVZ_0UWpxCxzIEXhAm0bspeA;"<img src='https://drive.google.com/thumbnail?id=1jZ6WFAnnZVZ_0UWpxCxzIEXhAm0bspeA' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
899;Borojó;San Andrés de Tumaco;2023;162;162;889;6;5298;5298000;4711776300;4711776;4712;1.7971;-78.7782;El borojó es un fruto originario de las regiones tropicales. Tiene una pulpa ácida y dulce, rica en carbohidratos, antioxidantes, vitaminas del complejo B y minerales como el fósforo. ;1jZ6WFAnnZVZ_0UWpxCxzIEXhAm0bspeA;"<img src='https://drive.google.com/thumbnail?id=1jZ6WFAnnZVZ_0UWpxCxzIEXhAm0bspeA' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
1046;Cacao;San Andrés de Tumaco;2019;18724;18600;5715;0;5308;5308000;30335220000;30335220;30335;1.7971;-78.7782;El cacao es un fruto originario de América tropical, conocido como la base del chocolate. Sus semillas, o granos de cacao, son ricas en antioxidantes, magnesio y flavonoides. ;1pLhfha8W6Q6LO4v7OgVzqpI6A0eXzGZR;"<img src='https://drive.google.com/thumbnail?id=1pLhfha8W6Q6LO4v7OgVzqpI6A0eXzGZR' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
1044;Cacao;San Andrés de Tumaco;2020;18724;18724;5709;0;5881;5881000;33576560801;33576561;33577;1.7971;-78.7782;El cacao es un fruto originario de América tropical, conocido como la base del chocolate. Sus semillas, o granos de cacao, son ricas en antioxidantes, magnesio y flavonoides. ;1pLhfha8W6Q6LO4v7OgVzqpI6A0eXzGZR;"<img src='https://drive.google.com/thumbnail?id=1pLhfha8W6Q6LO4v7OgVzqpI6A0eXzGZR' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
1045;Cacao;San Andrés de Tumaco;2021;19660;18724;5804;0;5773;5773000;33509032120;33509032;33509;1.7971;-78.7782;El cacao es un fruto originario de América tropical, conocido como la base del chocolate. Sus semillas, o granos de cacao, son ricas en antioxidantes, magnesio y flavonoides. ;1pLhfha8W6Q6LO4v7OgVzqpI6A0eXzGZR;"<img src='https://drive.google.com/thumbnail?id=1pLhfha8W6Q6LO4v7OgVzqpI6A0eXzGZR' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
1043;Cacao;San Andrés de Tumaco;2022;15010;15010;7505;1;6962;6962000;52250506200;52250506;52251;1.7971;-78.7782;El cacao es un fruto originario de América tropical, conocido como la base del chocolate. Sus semillas, o granos de cacao, son ricas en antioxidantes, magnesio y flavonoides. ;1pLhfha8W6Q6LO4v7OgVzqpI6A0eXzGZR;"<img src='https://drive.google.com/thumbnail?id=1pLhfha8W6Q6LO4v7OgVzqpI6A0eXzGZR' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
1047;Cacao;San Andrés de Tumaco;2023;15210;15010;7655;1;9464;9464000;72448831728;72448832;72449;1.7971;-78.7782;El cacao es un fruto originario de América tropical, conocido como la base del chocolate. Sus semillas, o granos de cacao, son ricas en antioxidantes, magnesio y flavonoides. ;1pLhfha8W6Q6LO4v7OgVzqpI6A0eXzGZR;"<img src='https://drive.google.com/thumbnail?id=1pLhfha8W6Q6LO4v7OgVzqpI6A0eXzGZR' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
1456;Caña Panelera;San Andrés de Tumaco;2019;407;360;15080;42;2461;2461000;37111880000;37111880;37112;1.7971;-78.7782;La caña panelera  es una variedad de caña de azúcar cultivada para la producción de panela, un endulzante natural. Su jugo se extrae y se cocina para obtener bloques sólidos de panela.;1aGHrxQWg2FC1luPYhQDWiV8OyW3KkH8z;"<img src='https://drive.google.com/thumbnail?id=1aGHrxQWg2FC1luPYhQDWiV8OyW3KkH8z' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
1455;Caña Panelera;San Andrés de Tumaco;2020;407;407;15080;37;2692;2692000;40594492689;40594493;40594;1.7971;-78.7782;La caña panelera  es una variedad de caña de azúcar cultivada para la producción de panela, un endulzante natural. Su jugo se extrae y se cocina para obtener bloques sólidos de panela.;1aGHrxQWg2FC1luPYhQDWiV8OyW3KkH8z;"<img src='https://drive.google.com/thumbnail?id=1aGHrxQWg2FC1luPYhQDWiV8OyW3KkH8z' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
1454;Caña Panelera;San Andrés de Tumaco;2021;427;407;16728;41;3112;3112000;52056602400;52056602;52057;1.7971;-78.7782;La caña panelera  es una variedad de caña de azúcar cultivada para la producción de panela, un endulzante natural. Su jugo se extrae y se cocina para obtener bloques sólidos de panela.;1aGHrxQWg2FC1luPYhQDWiV8OyW3KkH8z;"<img src='https://drive.google.com/thumbnail?id=1aGHrxQWg2FC1luPYhQDWiV8OyW3KkH8z' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
1453;Caña Panelera;San Andrés de Tumaco;2022;427;427;17094;40;4212;4212000;71999928000;71999928;72000;1.7971;-78.7782;La caña panelera  es una variedad de caña de azúcar cultivada para la producción de panela, un endulzante natural. Su jugo se extrae y se cocina para obtener bloques sólidos de panela.;1aGHrxQWg2FC1luPYhQDWiV8OyW3KkH8z;"<img src='https://drive.google.com/thumbnail?id=1aGHrxQWg2FC1luPYhQDWiV8OyW3KkH8z' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
1457;Caña Panelera;San Andrés de Tumaco;2023;427;427;17094;40;5066;5066000;86598204000;86598204;86598;1.7971;-78.7782;La caña panelera  es una variedad de caña de azúcar cultivada para la producción de panela, un endulzante natural. Su jugo se extrae y se cocina para obtener bloques sólidos de panela.;1aGHrxQWg2FC1luPYhQDWiV8OyW3KkH8z;"<img src='https://drive.google.com/thumbnail?id=1aGHrxQWg2FC1luPYhQDWiV8OyW3KkH8z' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
1632;Chiraran, Albahaca;San Andrés de Tumaco;2019;12;12;21;2;2310;2310000;48510000;48510;49;1.7971;-78.7782;El chirarán, también conocido como albahaca de monte o albahaca morada, es una planta aromática utilizada en la gastronomía y medicina tradicional.;1JyXT3u8K9l3R2bu3rcV0m1LHL04-Pu3I;"<img src='https://drive.google.com/thumbnail?id=1JyXT3u8K9l3R2bu3rcV0m1LHL04-Pu3I' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
1633;Chiraran, Albahaca;San Andrés de Tumaco;2020;6;6;9;2;3710;3710000;33390000;33390;33;1.7971;-78.7782;El chirarán, también conocido como albahaca de monte o albahaca morada, es una planta aromática utilizada en la gastronomía y medicina tradicional.;1JyXT3u8K9l3R2bu3rcV0m1LHL04-Pu3I;"<img src='https://drive.google.com/thumbnail?id=1JyXT3u8K9l3R2bu3rcV0m1LHL04-Pu3I' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
1631;Chiraran, Albahaca;San Andrés de Tumaco;2021;8;7;18;3;4017;4017000;70297500;70298;70;1.7971;-78.7782;El chirarán, también conocido como albahaca de monte o albahaca morada, es una planta aromática utilizada en la gastronomía y medicina tradicional.;1JyXT3u8K9l3R2bu3rcV0m1LHL04-Pu3I;"<img src='https://drive.google.com/thumbnail?id=1JyXT3u8K9l3R2bu3rcV0m1LHL04-Pu3I' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
1630;Chiraran, Albahaca;San Andrés de Tumaco;2022;8;8;22;3;5391;5391000;120758400;120758;121;1.7971;-78.7782;El chirarán, también conocido como albahaca de monte o albahaca morada, es una planta aromática utilizada en la gastronomía y medicina tradicional.;1JyXT3u8K9l3R2bu3rcV0m1LHL04-Pu3I;"<img src='https://drive.google.com/thumbnail?id=1JyXT3u8K9l3R2bu3rcV0m1LHL04-Pu3I' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
1629;Chiraran, Albahaca;San Andrés de Tumaco;2023;8;8;22;3;5794;5794000;129785600;129786;130;1.7971;-78.7782;El chirarán, también conocido como albahaca de monte o albahaca morada, es una planta aromática utilizada en la gastronomía y medicina tradicional.;1JyXT3u8K9l3R2bu3rcV0m1LHL04-Pu3I;"<img src='https://drive.google.com/thumbnail?id=1JyXT3u8K9l3R2bu3rcV0m1LHL04-Pu3I' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
1687;Chontaduro;San Andrés de Tumaco;2019;306;300;474;2;4235;4235000;2007390000;2007390;2007;1.7971;-78.7782;El chontaduro  es un fruto tropical. Tiene una textura firme y un sabor único entre notas dulces y saladas. Es rico en proteínas, fibra, vitaminas A y C, minerales y el hierro.;1F87sG2XXZdXeG2BWu5ajcwqQ4mAgh0O6;"<img src='https://drive.google.com/thumbnail?id=1F87sG2XXZdXeG2BWu5ajcwqQ4mAgh0O6' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
1686;Chontaduro;San Andrés de Tumaco;2020;306;306;474;2;5108;5108000;2419371327;2419371;2419;1.7971;-78.7782;El chontaduro  es un fruto tropical. Tiene una textura firme y un sabor único entre notas dulces y saladas. Es rico en proteínas, fibra, vitaminas A y C, minerales y el hierro.;1F87sG2XXZdXeG2BWu5ajcwqQ4mAgh0O6;"<img src='https://drive.google.com/thumbnail?id=1F87sG2XXZdXeG2BWu5ajcwqQ4mAgh0O6' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
1685;Chontaduro;San Andrés de Tumaco;2021;321;306;474;2;6264;6264000;2971015200;2971015;2971;1.7971;-78.7782;El chontaduro  es un fruto tropical. Tiene una textura firme y un sabor único entre notas dulces y saladas. Es rico en proteínas, fibra, vitaminas A y C, minerales y el hierro.;1F87sG2XXZdXeG2BWu5ajcwqQ4mAgh0O6;"<img src='https://drive.google.com/thumbnail?id=1F87sG2XXZdXeG2BWu5ajcwqQ4mAgh0O6' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
1684;Chontaduro;San Andrés de Tumaco;2022;321;321;643;2;8843;8843000;5682511800;5682512;5683;1.7971;-78.7782;El chontaduro  es un fruto tropical. Tiene una textura firme y un sabor único entre notas dulces y saladas. Es rico en proteínas, fibra, vitaminas A y C, minerales y el hierro.;1F87sG2XXZdXeG2BWu5ajcwqQ4mAgh0O6;"<img src='https://drive.google.com/thumbnail?id=1F87sG2XXZdXeG2BWu5ajcwqQ4mAgh0O6' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
1688;Chontaduro;San Andrés de Tumaco;2023;321;321;643;2;11424;11424000;7341062400;7341062;7341;1.7971;-78.7782;El chontaduro  es un fruto tropical. Tiene una textura firme y un sabor único entre notas dulces y saladas. Es rico en proteínas, fibra, vitaminas A y C, minerales y el hierro.;1F87sG2XXZdXeG2BWu5ajcwqQ4mAgh0O6;"<img src='https://drive.google.com/thumbnail?id=1F87sG2XXZdXeG2BWu5ajcwqQ4mAgh0O6' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
1764;Cimarrón;San Andrés de Tumaco;2019;22;22;66;3;454;454000;29964000;29964;30;1.7971;-78.7782;El cimarrón  es una hierba silvestre que crece en tierras bajas y tropicales. Esta planta es utilizada principalmente como forraje para animales.;1Tcn4pAw-wxRAwCcuqarxh_AvDrMnnrv5;"<img src='https://drive.google.com/thumbnail?id=1Tcn4pAw-wxRAwCcuqarxh_AvDrMnnrv5' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
1765;Cimarrón;San Andrés de Tumaco;2020;12;12;21;2;729;729000;15309000;15309;15;1.7971;-78.7782;El cimarrón  es una hierba silvestre que crece en tierras bajas y tropicales. Esta planta es utilizada principalmente como forraje para animales.;1Tcn4pAw-wxRAwCcuqarxh_AvDrMnnrv5;"<img src='https://drive.google.com/thumbnail?id=1Tcn4pAw-wxRAwCcuqarxh_AvDrMnnrv5' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
1763;Cimarrón;San Andrés de Tumaco;2021;15;14;64;5;789;789000;50811600;50812;51;1.7971;-78.7782;El cimarrón  es una hierba silvestre que crece en tierras bajas y tropicales. Esta planta es utilizada principalmente como forraje para animales.;1Tcn4pAw-wxRAwCcuqarxh_AvDrMnnrv5;"<img src='https://drive.google.com/thumbnail?id=1Tcn4pAw-wxRAwCcuqarxh_AvDrMnnrv5' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
1762;Cimarrón;San Andrés de Tumaco;2022;15;15;72;5;1059;1059000;76248000;76248;76;1.7971;-78.7782;El cimarrón  es una hierba silvestre que crece en tierras bajas y tropicales. Esta planta es utilizada principalmente como forraje para animales.;1Tcn4pAw-wxRAwCcuqarxh_AvDrMnnrv5;"<img src='https://drive.google.com/thumbnail?id=1Tcn4pAw-wxRAwCcuqarxh_AvDrMnnrv5' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
1761;Cimarrón;San Andrés de Tumaco;2023;15;15;68;5;1138;1138000;76815000;76815;77;1.7971;-78.7782;El cimarrón  es una hierba silvestre que crece en tierras bajas y tropicales. Esta planta es utilizada principalmente como forraje para animales.;1Tcn4pAw-wxRAwCcuqarxh_AvDrMnnrv5;"<img src='https://drive.google.com/thumbnail?id=1Tcn4pAw-wxRAwCcuqarxh_AvDrMnnrv5' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
1827;Coco;San Andrés de Tumaco;2019;7822;7680;55325;7;3737;3737000;206750000000;206749525;206750;1.7971;-78.7782;El coco es el fruto del cocotero, una planta tropical cultivada en regiones costeras. El coco contiene grasas saludables, fibra, vitaminas C y E, y minerales como el potasio y magnesio.;1UnrZdqGLx5iUtMmHIoJhdj7IZBJx1pm4;"<img src='https://drive.google.com/thumbnail?id=1UnrZdqGLx5iUtMmHIoJhdj7IZBJx1pm4' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
1825;Coco;San Andrés de Tumaco;2020;7822;7822;55271;7;4097;4097000;226444000000;226444192;226444;1.7971;-78.7782;El coco es el fruto del cocotero, una planta tropical cultivada en regiones costeras. El coco contiene grasas saludables, fibra, vitaminas C y E, y minerales como el potasio y magnesio.;1UnrZdqGLx5iUtMmHIoJhdj7IZBJx1pm4;"<img src='https://drive.google.com/thumbnail?id=1UnrZdqGLx5iUtMmHIoJhdj7IZBJx1pm4' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
